batch,timestamp,atlases,templates,top_n,subject,label,k,se,sn,j,volume
batch_3,2013-12-27.22-22-05-node13_08,1,3,0,08,2,0.8562030075,0.8562030075,0.999913862,0.7485620378,4256
batch_3,2013-12-27.22-22-05-node13_08,1,5,0,08,1,0.8068956645,0.7735569808,0.9999179461,0.6762993315,3719
batch_3,2013-12-27.22-22-05-node13_08,1,5,0,08,2,0.8571428571,0.8515037594,0.999918929,0.75,4200
batch_3,2013-12-27.22-22-05-node13_08,1,7,0,08,1,0.8098600591,0.77799704,0.9999182276,0.6804746494,3735
batch_3,2013-12-27.22-22-05-node13_08,1,7,0,08,2,0.8574473123,0.8507988722,0.9999199142,0.7504663212,4190
batch_3,2013-12-27.22-22-05-node13_08,1,9,0,08,1,0.8269571827,0.8051307351,0.9999189313,0.7049676026,3840
batch_3,2013-12-27.22-22-05-node13_08,1,9,0,08,2,0.8595002357,0.8566729323,0.9999180845,0.7536171972,4228
batch_3,2013-12-27.22-22-05-node13_08,3,11,0,08,1,0.8946638072,0.8746916626,0.9999539766,0.8094042456,3873
batch_3,2013-12-27.22-22-05-node13_08,3,11,0,08,2,0.8858490566,0.882518797,0.9999341298,0.7950889077,4224
batch_3,2013-12-27.22-22-05-node13_08,3,13,0,08,1,0.8925323428,0.8593981253,0.9999621398,0.8059218136,3753
batch_3,2013-12-27.22-22-05-node13_08,3,13,0,08,2,0.8827388763,0.8693609023,0.9999399005,0.7900918215,4127
batch_3,2013-12-27.22-22-05-node13_08,3,15,0,08,1,0.8957854406,0.8650715343,0.9999621398,0.8112421929,3776
batch_3,2013-12-27.22-22-05-node13_08,3,15,0,08,2,0.884230586,0.8721804511,0.9999397597,0.7924850555,4140
batch_3,2013-12-27.22-22-05-node13_08,3,17,0,08,1,0.8972890416,0.8695115935,0.9999608731,0.8137119114,3803
batch_3,2013-12-27.22-22-05-node13_08,3,17,0,08,2,0.8854489164,0.8735902256,0.9999403227,0.7944444444,4142
batch_3,2013-12-27.22-22-05-node13_08,3,19,0,08,1,0.8958333333,0.8697582634,0.9999589027,0.8113207547,3818
batch_3,2013-12-27.22-22-05-node13_08,3,19,0,08,2,0.8855507868,0.8726503759,0.9999411672,0.7946084724,4132
batch_3,2013-12-27.22-22-05-node13_08,3,1,0,08,1,0.8711890244,0.8458312778,0.9999452505,0.7717758271,3818
batch_3,2013-12-27.22-22-05-node13_08,3,1,0,08,2,0.8662603084,0.8515037594,0.9999314556,0.7640733713,4111
batch_3,2013-12-27.22-22-05-node13_08,3,3,0,08,1,0.8852083068,0.8569314258,0.9999548211,0.7940571429,3795
batch_3,2013-12-27.22-22-05-node13_08,3,3,0,08,2,0.8867526377,0.8886278195,0.9999307518,0.7965459141,4274
batch_3,2013-12-27.22-22-05-node13_08,3,5,0,08,1,0.8860083873,0.8598914652,0.9999536951,0.7953456537,3815
batch_3,2013-12-27.22-22-05-node13_08,3,5,0,08,2,0.8818042272,0.8773496241,0.9999325816,0.7885955649,4213
batch_3,2013-12-27.22-22-05-node13_08,3,7,0,08,1,0.8864012212,0.8593981253,0.9999545396,0.795978981,3807
batch_3,2013-12-27.22-22-05-node13_08,3,7,0,08,2,0.8825126934,0.8780545113,0.9999330038,0.7897295013,4213
batch_3,2013-12-27.22-22-05-node13_08,3,9,0,08,1,0.8930515125,0.8702516034,0.9999551026,0.8067688086,3847
batch_3,2013-12-27.22-22-05-node13_08,3,9,0,08,2,0.8836770772,0.8808740602,0.9999324408,0.7915962838,4229
batch_3,2013-12-27.22-22-05-node13_08,5,11,0,08,1,0.8944885799,0.88875185,0.999943843,0.8091174489,4002
batch_3,2013-12-27.22-22-05-node13_08,5,11,0,08,2,0.8950624489,0.9008458647,0.9999328631,0.8100570463,4311
batch_3,2013-12-27.22-22-05-node13_08,5,13,0,08,1,0.8931403398,0.8751850025,0.9999517247,0.8069138049,3891
batch_3,2013-12-27.22-22-05-node13_08,5,13,0,08,2,0.8933301798,0.8874530075,0.9999404635,0.8072237658,4200
batch_3,2013-12-27.22-22-05-node13_08,5,15,0,08,1,0.8953313253,0.8798717316,0.9999511617,0.8104976142,3914
batch_3,2013-12-27.22-22-05-node13_08,5,15,0,08,2,0.8950784846,0.8909774436,0.999940182,0.8100833155,4217
batch_3,2013-12-27.22-22-05-node13_08,5,17,0,08,1,0.8971471471,0.8843117908,0.9999503173,0.8134785568,3938
batch_3,2013-12-27.22-22-05-node13_08,5,17,0,08,2,0.8959169224,0.8919172932,0.9999406042,0.811457888,4218
batch_3,2013-12-27.22-22-05-node13_08,5,19,0,08,1,0.8960179753,0.8852984706,0.9999482061,0.8116236997,3957
batch_3,2013-12-27.22-22-05-node13_08,5,19,0,08,2,0.8963321146,0.8928571429,0.9999404635,0.812139346,4223
batch_3,2013-12-27.22-22-05-node13_08,5,1,0,08,1,0.8763066202,0.8685249137,0.9999351169,0.7798449612,3982
batch_3,2013-12-27.22-22-05-node13_08,5,1,0,08,2,0.8745247148,0.8646616541,0.9999324408,0.777027027,4160
batch_3,2013-12-27.22-22-05-node13_08,5,3,0,08,1,0.8837557748,0.8729649729,0.9999414504,0.7917225951,3955
batch_3,2013-12-27.22-22-05-node13_08,5,3,0,08,2,0.8955781122,0.9017857143,0.9999328631,0.8109021762,4315
batch_3,2013-12-27.22-22-05-node13_08,5,5,0,08,1,0.8867806766,0.8761716823,0.9999429986,0.7965911639,3957
batch_3,2013-12-27.22-22-05-node13_08,5,5,0,08,2,0.8934128934,0.8970864662,0.999933426,0.8073588497,4291
batch_3,2013-12-27.22-22-05-node13_08,5,7,0,08,1,0.8863607951,0.8744449926,0.9999437023,0.7959137854,3945
batch_3,2013-12-27.22-22-05-node13_08,5,7,0,08,2,0.8932288621,0.8973214286,0.9999330038,0.8070583263,4295
batch_3,2013-12-27.22-22-05-node13_08,5,9,0,08,1,0.8923153444,0.8850518007,0.9999437023,0.8055680287,3988
batch_3,2013-12-27.22-22-05-node13_08,5,9,0,08,2,0.8938156359,0.899906015,0.9999318778,0.8080168776,4314
batch_3,2013-12-27.22-22-05-node13_08,7,11,0,08,1,0.8980750247,0.8976319684,0.9999421541,0.8150055991,4050
batch_3,2013-12-27.22-22-05-node13_08,7,11,0,08,2,0.8954662908,0.8956766917,0.9999372263,0.810718843,4258
batch_3,2013-12-27.22-22-05-node13_08,7,13,0,08,1,0.8989721735,0.8845584608,0.9999524284,0.8164845173,3924
batch_3,2013-12-27.22-22-05-node13_08,7,13,0,08,2,0.8921171708,0.8801691729,0.9999442637,0.8052450559,4142
batch_3,2013-12-27.22-22-05-node13_08,7,15,0,08,1,0.9005745691,0.8892451899,0.9999511617,0.8191320155,3952
batch_3,2013-12-27.22-22-05-node13_08,7,15,0,08,2,0.8952742816,0.8858082707,0.9999442637,0.8104041273,4166
batch_3,2013-12-27.22-22-05-node13_08,7,17,0,08,1,0.9009592625,0.8919585594,0.9999497543,0.8197687599,3973
batch_3,2013-12-27.22-22-05-node13_08,7,17,0,08,2,0.8967481605,0.8876879699,0.9999448267,0.8128227194,4170
batch_3,2013-12-27.22-22-05-node13_08,7,19,0,08,1,0.9014435042,0.8934385792,0.999949332,0.8205709107,3982
batch_3,2013-12-27.22-22-05-node13_08,7,19,0,08,2,0.8974754059,0.8895676692,0.9999444044,0.8140184906,4181
batch_3,2013-12-27.22-22-05-node13_08,7,1,0,08,1,0.8787765759,0.8717316231,0.9999359613,0.7837658017,3989
batch_3,2013-12-27.22-22-05-node13_08,7,1,0,08,2,0.8755231376,0.8601973684,0.9999372263,0.778604849,4107
batch_3,2013-12-27.22-22-05-node13_08,7,3,0,08,1,0.891743577,0.8818450913,0.9999452505,0.8046365069,3964
batch_3,2013-12-27.22-22-05-node13_08,7,3,0,08,2,0.8970932958,0.8992011278,0.999936804,0.8133900106,4276
batch_3,2013-12-27.22-22-05-node13_08,7,5,0,08,1,0.8925640388,0.8852984706,0.999943843,0.805973501,3988
batch_3,2013-12-27.22-22-05-node13_08,7,5,0,08,2,0.8929368904,0.8926221805,0.9999361003,0.806581741,4253
batch_3,2013-12-27.22-22-05-node13_08,7,7,0,08,1,0.8924184142,0.8870251603,0.9999424356,0.805736052,4005
batch_3,2013-12-27.22-22-05-node13_08,7,7,0,08,2,0.8934869504,0.8928571429,0.9999366633,0.807479813,4250
batch_3,2013-12-27.22-22-05-node13_08,7,9,0,08,1,0.8972932888,0.8954119388,0.9999427171,0.8137188971,4037
batch_3,2013-12-27.22-22-05-node13_08,7,9,0,08,2,0.894990027,0.8961466165,0.999936241,0.8099384158,4267
batch_3,2013-12-27.22-22-05-node13_08,9,11,0,08,1,0.9068078296,0.9084854465,0.9999456727,0.8295045045,4069
batch_3,2013-12-27.22-22-05-node13_08,9,11,0,08,2,0.9034297085,0.9067199248,0.9999397597,0.8238684885,4287
batch_3,2013-12-27.22-22-05-node13_08,9,13,0,08,1,0.904315197,0.8917118895,0.9999541174,0.8253424658,3941
batch_3,2013-12-27.22-22-05-node13_08,9,13,0,08,2,0.9007235203,0.8921522556,0.9999467971,0.8193785067,4175
batch_3,2013-12-27.22-22-05-node13_08,9,15,0,08,1,0.9077076578,0.8976319684,0.9999542581,0.8310116465,3964
batch_3,2013-12-27.22-22-05-node13_08,9,15,0,08,2,0.9020350213,0.8956766917,0.9999459526,0.8215517241,4196
batch_3,2013-12-27.22-22-05-node13_08,9,17,0,08,1,0.9080273802,0.899851998,0.9999531321,0.8315477547,3981
batch_3,2013-12-27.22-22-05-node13_08,9,17,0,08,2,0.9050094518,0.899906015,0.9999467971,0.8264997842,4208
batch_3,2013-12-27.22-22-05-node13_08,9,19,0,08,1,0.9079404467,0.9025653675,0.9999511617,0.8314019541,4006
batch_3,2013-12-27.22-22-05-node13_08,9,19,0,08,2,0.9061282324,0.9015507519,0.9999470786,0.8283678756,4213
batch_3,2013-12-27.22-22-05-node13_08,9,1,0,08,1,0.8869846001,0.8808584114,0.9999399022,0.7969203303,3998
batch_3,2013-12-27.22-22-05-node13_08,9,1,0,08,2,0.8848903718,0.8724154135,0.9999404635,0.7935456294,4136
batch_3,2013-12-27.22-22-05-node13_08,9,3,0,08,1,0.9002608372,0.8939319191,0.9999475024,0.8186130562,3997
batch_3,2013-12-27.22-22-05-node13_08,9,3,0,08,2,0.9021396001,0.9064849624,0.9999382115,0.8217252396,4297
batch_3,2013-12-27.22-22-05-node13_08,9,5,0,08,1,0.9029943083,0.900098668,0.9999466579,0.8231445973,4028
batch_3,2013-12-27.22-22-05-node13_08,9,5,0,08,2,0.9007973734,0.9024906015,0.9999393375,0.8195007467,4272
batch_3,2013-12-27.22-22-05-node13_08,9,7,0,08,1,0.9023393984,0.8991119882,0.9999465172,0.8220568336,4025
batch_3,2013-12-27.22-22-05-node13_08,9,7,0,08,2,0.9011607457,0.9029605263,0.9999394782,0.8201024328,4273
batch_3,2013-12-27.22-22-05-node13_08,9,9,0,08,1,0.9046207067,0.9030587074,0.9999466579,0.8258515678,4040
batch_3,2013-12-27.22-22-05-node13_08,9,9,0,08,2,0.9027956486,0.9067199248,0.9999389152,0.8228144989,4293
batch_3,2013-12-27.22-33-37-node17_10,1,11,0,10,1,0.8040226921,0.7414982164,0.9999390564,0.6722725313,3551
batch_3,2013-12-27.22-33-37-node17_10,1,11,0,10,2,0.8688683827,0.8486717268,0.9999377896,0.768140833,4020
batch_3,2013-12-27.22-33-37-node17_10,1,13,0,10,1,0.810935695,0.7512485137,0.9999399009,0.6819948187,3586
batch_3,2013-12-27.22-33-37-node17_10,1,13,0,10,2,0.8686060606,0.849857685,0.9999365229,0.7677308764,4034
batch_3,2013-12-27.22-33-37-node17_10,1,15,0,10,1,0.8103669489,0.7510107015,0.9999393379,0.6811906816,3589
batch_3,2013-12-27.22-33-37-node17_10,1,15,0,10,2,0.8678879049,0.8484345351,0.9999366636,0.7666095156,4027
batch_3,2013-12-27.22-33-37-node17_10,1,17,0,10,1,0.8076577155,0.7474435196,0.9999387749,0.6773706897,3578
batch_3,2013-12-27.22-33-37-node17_10,1,17,0,10,2,0.8695652174,0.8491461101,0.9999383526,0.7692307692,4018
batch_3,2013-12-27.22-33-37-node17_10,1,19,0,10,1,0.8085160959,0.7495838288,0.9999380712,0.6785791173,3592
batch_3,2013-12-27.22-33-37-node17_10,1,19,0,10,2,0.8692588092,0.8484345351,0.9999384933,0.7687513432,4014
batch_3,2013-12-27.22-33-37-node17_10,1,1,0,10,1,0.7351864407,0.6447086801,0.999935397,0.5812607204,3170
batch_3,2013-12-27.22-33-37-node17_10,1,1,0,10,2,0.8287908821,0.7934060721,0.999928078,0.7076369791,3856
batch_3,2013-12-27.22-33-37-node17_10,1,3,0,10,1,0.7793230123,0.7063020214,0.999937086,0.6384350817,3417
batch_3,2013-12-27.22-33-37-node17_10,1,3,0,10,2,0.8573870574,0.8327798861,0.9999348339,0.7503740115,3974
batch_3,2013-12-27.22-33-37-node17_10,1,5,0,10,1,0.7805325987,0.707491082,0.9999376489,0.640060241,3418
batch_3,2013-12-27.22-33-37-node17_10,1,5,0,10,2,0.8580186366,0.8299335863,0.9999379303,0.7513420657,3940
batch_3,2013-12-27.22-33-37-node17_10,1,7,0,10,1,0.7796476466,0.7051129608,0.9999386342,0.638870933,3401
batch_3,2013-12-27.22-33-37-node17_10,1,7,0,10,2,0.8608557068,0.8327798861,0.9999394786,0.7557038313,3941
batch_3,2013-12-27.22-33-37-node17_10,1,9,0,10,1,0.7941291077,0.7269916766,0.9999384934,0.6585523481,3494
batch_3,2013-12-27.22-33-37-node17_10,1,9,0,10,2,0.8678419453,0.8465370019,0.9999380711,0.7665378007,4009
batch_3,2013-12-27.22-33-37-node17_10,3,11,0,10,1,0.8680742163,0.8066587396,0.9999693171,0.7669002939,3610
batch_3,2013-12-27.22-33-37-node17_10,3,11,0,10,2,0.8947111869,0.8707305503,0.9999551015,0.8094818082,3990
batch_3,2013-12-27.22-33-37-node17_10,3,13,0,10,1,0.8694320357,0.8099881094,0.9999684726,0.7690223527,3630
batch_3,2013-12-27.22-33-37-node17_10,3,13,0,10,2,0.8967537222,0.8714421252,0.9999572128,0.8128318584,3978
batch_3,2013-12-27.22-33-37-node17_10,3,15,0,10,1,0.8648510421,0.8042806183,0.9999670651,0.7618833071,3616
batch_3,2013-12-27.22-33-37-node17_10,3,15,0,10,2,0.8966947189,0.8719165085,0.9999567905,0.8127349105,3983
batch_3,2013-12-27.22-33-37-node17_10,3,17,0,10,1,0.8656182074,0.8049940547,0.9999674874,0.7630748422,3616
batch_3,2013-12-27.22-33-37-node17_10,3,17,0,10,2,0.8977300464,0.8723908918,0.9999577757,0.8144375554,3978
batch_3,2013-12-27.22-33-37-node17_10,3,19,0,10,1,0.8681122449,0.809274673,0.9999673466,0.7669596574,3635
batch_3,2013-12-27.22-33-37-node17_10,3,19,0,10,2,0.896484375,0.8709677419,0.9999572128,0.8123893805,3976
batch_3,2013-12-27.22-33-37-node17_10,3,1,0,10,1,0.8190224571,0.7372175981,0.999962702,0.6935123043,3365
batch_3,2013-12-27.22-33-37-node17_10,3,1,0,10,2,0.8671104536,0.8342030361,0.9999466567,0.7653971708,3896
batch_3,2013-12-27.22-33-37-node17_10,3,3,0,10,1,0.8479501816,0.7771700357,0.9999669244,0.736036036,3503
batch_3,2013-12-27.22-33-37-node17_10,3,3,0,10,2,0.8906971095,0.8697817837,0.9999505976,0.8029340924,4018
batch_3,2013-12-27.22-33-37-node17_10,3,5,0,10,1,0.8469917012,0.7766944114,0.9999660799,0.7345928925,3507
batch_3,2013-12-27.22-33-37-node17_10,3,5,0,10,2,0.8916075361,0.8643263757,0.9999558053,0.804415011,3958
batch_3,2013-12-27.22-33-37-node17_10,3,7,0,10,1,0.8578412453,0.7928656361,0.9999670651,0.7510700608,3568
batch_3,2013-12-27.22-33-37-node17_10,3,7,0,10,2,0.8924019608,0.8636148008,0.9999573535,0.8057092277,3944
batch_3,2013-12-27.22-33-37-node17_10,3,9,0,10,1,0.8660348361,0.8040428062,0.9999687541,0.7637226112,3603
batch_3,2013-12-27.22-33-37-node17_10,3,9,0,10,2,0.8943644791,0.869544592,0.9999555238,0.8089143866,3982
batch_3,2013-12-27.22-33-37-node17_10,5,11,0,10,1,0.8721518987,0.8192627824,0.9999648132,0.77328844,3695
batch_3,2013-12-27.22-33-37-node17_10,5,11,0,10,2,0.9015280136,0.8816413662,0.999955946,0.8207109737,4030
batch_3,2013-12-27.22-33-37-node17_10,5,13,0,10,1,0.8737054812,0.8225921522,0.9999642502,0.7757344696,3713
batch_3,2013-12-27.22-33-37-node17_10,5,13,0,10,2,0.9026699029,0.8821157495,0.999957072,0.8226056182,4024
batch_3,2013-12-27.22-33-37-node17_10,5,15,0,10,1,0.8725985844,0.8209274673,0.9999641094,0.7739910314,3707
batch_3,2013-12-27.22-33-37-node17_10,5,15,0,10,2,0.9027171276,0.8825901328,0.9999567905,0.8226840593,4028
batch_3,2013-12-27.22-33-37-node17_10,5,17,0,10,1,0.8715874621,0.8199762188,0.9999635464,0.7724014337,3707
batch_3,2013-12-27.22-33-37-node17_10,5,17,0,10,2,0.9021607186,0.8814041746,0.9999569313,0.8217602831,4022
batch_3,2013-12-27.22-33-37-node17_10,5,19,0,10,1,0.872695125,0.8216409037,0.9999636872,0.7741429532,3713
batch_3,2013-12-27.22-33-37-node17_10,5,19,0,10,2,0.9023413806,0.8821157495,0.9999566498,0.8220601238,4027
batch_3,2013-12-27.22-33-37-node17_10,5,1,0,10,1,0.8341552037,0.7643281807,0.9999596055,0.7154942119,3501
batch_3,2013-12-27.22-33-37-node17_10,5,1,0,10,2,0.874601227,0.8453510436,0.9999479234,0.7771478413,3934
batch_3,2013-12-27.22-33-37-node17_10,5,3,0,10,1,0.8598297115,0.8045184304,0.99996045,0.7541239412,3664
batch_3,2013-12-27.22-33-37-node17_10,5,3,0,10,2,0.8963186482,0.8806925996,0.9999498939,0.8121172353,4069
batch_3,2013-12-27.22-33-37-node17_10,5,5,0,10,1,0.8591513292,0.7992865636,0.9999636872,0.7530808873,3619
batch_3,2013-12-27.22-33-37-node17_10,5,5,0,10,2,0.8973393269,0.8759487666,0.9999546793,0.8137946232,4015
batch_3,2013-12-27.22-33-37-node17_10,5,7,0,10,1,0.860135394,0.8007134364,0.9999638279,0.7545943523,3624
batch_3,2013-12-27.22-33-37-node17_10,5,7,0,10,2,0.8993924666,0.8778462998,0.999955946,0.817178185,4014
batch_3,2013-12-27.22-33-37-node17_10,5,9,0,10,1,0.8723404255,0.8190249703,0.9999652354,0.7735849057,3691
batch_3,2013-12-27.22-33-37-node17_10,5,9,0,10,2,0.9014425991,0.8818785579,0.9999556645,0.8205694107,4033
batch_3,2013-12-27.22-33-37-node17_10,7,11,0,10,1,0.873847708,0.8228299643,0.9999642502,0.7759587351,3714
batch_3,2013-12-27.22-33-37-node17_10,7,11,0,10,2,0.899634592,0.8759487666,0.999957635,0.8175780385,3994
batch_3,2013-12-27.22-33-37-node17_10,7,13,0,10,1,0.8754726494,0.825921522,0.9999639687,0.7785249944,3729
batch_3,2013-12-27.22-33-37-node17_10,7,13,0,10,2,0.8995366984,0.875,0.999958198,0.8174163528,3986
batch_3,2013-12-27.22-33-37-node17_10,7,15,0,10,1,0.8735806207,0.8233055886,0.9999635464,0.7755376344,3721
batch_3,2013-12-27.22-33-37-node17_10,7,15,0,10,2,0.8997805413,0.8752371917,0.9999583387,0.8178191489,3986
batch_3,2013-12-27.22-33-37-node17_10,7,17,0,10,1,0.8736908517,0.8233055886,0.9999636872,0.7757114049,3720
batch_3,2013-12-27.22-33-37-node17_10,7,17,0,10,2,0.8980938416,0.8716793169,0.999958761,0.8150365935,3968
batch_3,2013-12-27.22-33-37-node17_10,7,19,0,10,1,0.8744806748,0.825921522,0.999962702,0.7769574944,3738
batch_3,2013-12-27.22-33-37-node17_10,7,19,0,10,2,0.8977397679,0.8714421252,0.9999584795,0.814453558,3969
batch_3,2013-12-27.22-33-37-node17_10,7,1,0,10,1,0.8297567954,0.7586206897,0.9999586203,0.7090464548,3484
batch_3,2013-12-27.22-33-37-node17_10,7,1,0,10,2,0.8713067128,0.8358633776,0.9999508791,0.7719605696,3873
batch_3,2013-12-27.22-33-37-node17_10,7,3,0,10,1,0.8569610588,0.8007134364,0.9999597463,0.7497216656,3653
batch_3,2013-12-27.22-33-37-node17_10,7,3,0,10,2,0.8959319976,0.875,0.9999535533,0.8114826221,4019
batch_3,2013-12-27.22-33-37-node17_10,7,5,0,10,1,0.8619150835,0.8038049941,0.9999636872,0.7573381134,3638
batch_3,2013-12-27.22-33-37-node17_10,7,5,0,10,2,0.8971916972,0.8714421252,0.9999577757,0.8135518158,3974
batch_3,2013-12-27.22-33-37-node17_10,7,7,0,10,1,0.8608595842,0.8026159334,0.999963265,0.7557098074,3636
batch_3,2013-12-27.22-33-37-node17_10,7,7,0,10,2,0.8989640463,0.8747628083,0.999957635,0.8164711091,3989
batch_3,2013-12-27.22-33-37-node17_10,7,9,0,10,1,0.871969697,0.8211652794,0.9999631242,0.7730020148,3715
batch_3,2013-12-27.22-33-37-node17_10,7,9,0,10,2,0.8992814517,0.875711575,0.9999573535,0.8169949104,3995
batch_3,2013-12-27.22-33-37-node17_10,9,11,0,10,1,0.8869978726,0.8428061831,0.9999659392,0.7969417585,3786
batch_3,2013-12-27.22-33-37-node17_10,9,11,0,10,2,0.9045189504,0.8830645161,0.999958761,0.8256819694,4016
batch_3,2013-12-27.22-33-37-node17_10,9,13,0,10,1,0.8898601399,0.8473246136,0.9999662206,0.8015748031,3803
batch_3,2013-12-27.22-33-37-node17_10,9,13,0,10,2,0.9045996593,0.8816413662,0.999959887,0.8258164852,4002
batch_3,2013-12-27.22-33-37-node17_10,9,15,0,10,1,0.8866340975,0.8416171225,0.9999663614,0.7963546355,3778
batch_3,2013-12-27.22-33-37-node17_10,9,15,0,10,2,0.9032415306,0.8790322581,0.9999600277,0.8235555556,3990
batch_3,2013-12-27.22-33-37-node17_10,9,17,0,10,1,0.8877206158,0.8432818074,0.9999665021,0.7981093856,3784
batch_3,2013-12-27.22-33-37-node17_10,9,17,0,10,2,0.9035248201,0.8785578748,0.9999607314,0.8240266963,3983
batch_3,2013-12-27.22-33-37-node17_10,9,19,0,10,1,0.8883604506,0.8439952438,0.9999667836,0.7991443369,3785
batch_3,2013-12-27.22-33-37-node17_10,9,19,0,10,2,0.9029978065,0.8787950664,0.999959887,0.823150411,3990
batch_3,2013-12-27.22-33-37-node17_10,9,1,0,10,1,0.8403317781,0.7709869203,0.999962139,0.7246312025,3511
batch_3,2013-12-27.22-33-37-node17_10,9,1,0,10,2,0.8786155748,0.8429791271,0.9999549608,0.7835097002,3874
batch_3,2013-12-27.22-33-37-node17_10,9,3,0,10,1,0.868651045,0.8154577883,0.999963265,0.7678011644,3690
batch_3,2013-12-27.22-33-37-node17_10,9,3,0,10,2,0.9020368574,0.8823529412,0.9999560868,0.8215547703,4032
batch_3,2013-12-27.22-33-37-node17_10,9,5,0,10,1,0.8775742262,0.825921522,0.9999666429,0.7818550203,3710
batch_3,2013-12-27.22-33-37-node17_10,9,5,0,10,2,0.9017693716,0.8764231499,0.9999600277,0.8211111111,3979
batch_3,2013-12-27.22-33-37-node17_10,9,7,0,10,1,0.8810184018,0.8311533888,0.9999670651,0.7873394909,3729
batch_3,2013-12-27.22-33-37-node17_10,9,7,0,10,2,0.9041296138,0.8802182163,0.9999603092,0.8250333482,3993
batch_3,2013-12-27.22-33-37-node17_10,9,9,0,10,1,0.8866340975,0.8416171225,0.9999663614,0.7963546355,3778
batch_3,2013-12-27.22-33-37-node17_10,9,9,0,10,2,0.905775076,0.8835388994,0.9999600277,0.8277777778,4009
batch_3,2013-12-27.23-05-42-node15_07,1,11,0,07,1,0.7915696923,0.7558024691,0.9999123163,0.6550395891,3684
batch_3,2013-12-27.23-05-42-node15_07,1,11,0,07,2,0.8655,0.8624813154,0.9999262504,0.7628911415,3986
batch_3,2013-12-27.23-05-42-node15_07,1,13,0,07,1,0.7918663386,0.7548148148,0.999913583,0.6554459691,3671
batch_3,2013-12-27.23-05-42-node15_07,1,13,0,07,2,0.8679810332,0.8664673642,0.9999265319,0.7667548501,4000
batch_3,2013-12-27.23-05-42-node15_07,1,15,0,07,1,0.7962317718,0.7617283951,0.999913583,0.6614493997,3699
batch_3,2013-12-27.23-05-42-node15_07,1,15,0,07,2,0.8690223499,0.8669656203,0.9999275171,0.7683815412,3995
batch_3,2013-12-27.23-05-42-node15_07,1,17,0,07,1,0.7899922219,0.752345679,0.9999131608,0.652881937,3664
batch_3,2013-12-27.23-05-42-node15_07,1,17,0,07,2,0.8692278814,0.865221724,0.9999290653,0.7687029659,3977
batch_3,2013-12-27.23-05-42-node15_07,1,19,0,07,1,0.7878945318,0.7488888889,0.9999133016,0.6500214316,3649
batch_3,2013-12-27.23-05-42-node15_07,1,19,0,07,2,0.8684210526,0.8632286996,0.9999294875,0.7674418605,3966
batch_3,2013-12-27.23-05-42-node15_07,1,1,0,07,1,0.7639915523,0.7145679012,0.9999110496,0.618111918,3526
batch_3,2013-12-27.23-05-42-node15_07,1,1,0,07,2,0.8250994482,0.8009466866,0.9999206207,0.7022717344,3779
batch_3,2013-12-27.23-05-42-node15_07,1,3,0,07,1,0.7790301442,0.7338271605,0.9999144275,0.6380420781,3580
batch_3,2013-12-27.23-05-42-node15_07,1,3,0,07,2,0.8536859174,0.8525161933,0.999918228,0.7447225245,4003
batch_3,2013-12-27.23-05-42-node15_07,1,5,0,07,1,0.7822465183,0.7419753086,0.9999116126,0.6423685336,3633
batch_3,2013-12-27.23-05-42-node15_07,1,5,0,07,2,0.8512084592,0.8423019432,0.9999227318,0.7409598948,3930
batch_3,2013-12-27.23-05-42-node15_07,1,7,0,07,1,0.7671775899,0.7167901235,0.9999134423,0.6222936763,3518
batch_3,2013-12-27.23-05-42-node15_07,1,7,0,07,2,0.8539014244,0.8437967115,0.9999251244,0.7450505939,3919
batch_3,2013-12-27.23-05-42-node15_07,1,9,0,07,1,0.7787633707,0.737037037,0.9999111904,0.6376842555,3616
batch_3,2013-12-27.23-05-42-node15_07,1,9,0,07,2,0.8628921385,0.8599900349,0.9999247022,0.7588480985,3987
batch_3,2013-12-27.23-05-42-node15_07,3,11,0,07,1,0.8790816327,0.8508641975,0.999951584,0.7842512517,3790
batch_3,2013-12-27.23-05-42-node15_07,3,11,0,07,2,0.8908045977,0.8881415047,0.999940184,0.8031088083,3990
batch_3,2013-12-27.23-05-42-node15_07,3,13,0,07,1,0.8763929807,0.844691358,0.9999527099,0.7799817601,3757
batch_3,2013-12-27.23-05-42-node15_07,3,13,0,07,2,0.8935,0.8903836572,0.9999420137,0.8075011297,3986
batch_3,2013-12-27.23-05-42-node15_07,3,15,0,07,1,0.875992826,0.8441975309,0.9999525692,0.7793480739,3756
batch_3,2013-12-27.23-05-42-node15_07,3,15,0,07,2,0.8954142197,0.8926258097,0.9999428581,0.8106334842,3989
batch_3,2013-12-27.23-05-42-node15_07,3,17,0,07,1,0.8731381613,0.8395061728,0.9999524285,0.774840474,3738
batch_3,2013-12-27.23-05-42-node15_07,3,17,0,07,2,0.8960779415,0.8936223219,0.9999429989,0.8117221091,3992
batch_3,2013-12-27.23-05-42-node15_07,3,19,0,07,1,0.8730546624,0.8380246914,0.9999534137,0.7747089706,3725
batch_3,2013-12-27.23-05-42-node15_07,3,19,0,07,2,0.8952571643,0.8911310414,0.9999437026,0.8103760761,3977
batch_3,2013-12-27.23-05-42-node15_07,3,1,0,07,1,0.8652607652,0.8459259259,0.9999376503,0.7625194747,3869
batch_3,2013-12-27.23-05-42-node15_07,3,1,0,07,2,0.8581218274,0.8423019432,0.9999317394,0.7515003334,3866
